"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100"
"V233",0.00608419073682415,0.00160950782069078,0.00346986629458961,0.00312037827627829,0.00409311169815168,-9.61941191415222e-05,0.00389876265928084,-0.00193339527529899,0.00274173782063532,0.000789203129823157,0.00105577131121369,6.68310928497023e-05,0.00186173133575204,0.00129057463046296,-0.000410614498821846,-0.000806549486139976,0.00169952748374994,-0.00227635842818692,-0.0028646440057988,-0.000217995311078045,0.00108598226213395,-0.000252479849680951,0.00235884873066335,-0.000698191618312539,0.00173097748396982,-0.000636836651121391,-0.00180733088516356,-0.000536366787793768,-0.00104941167832777,-0.000543157017696297,0.000698292931346813,7.06790867613195e-05,0.00204073390377682,0.000816436521898914,0.00073757539142593,0.00106982785551161,0.00101938950988656,-0.000610910156869589,4.96373293197056e-05,0.000207467962843692,-0.000375981824097623,-0.000562496945519344,-3.48827393612472e-05,-0.00113704422295336,-0.000196301425991699,-0.000503461389165419,0.00121421538034126,0.000916904094291993,-0.00116680474327337,0.00135602543563808,-0.00139874187657021,0.000340645727852317,-0.000175513029630242,0.00143974002047128,0.00102531498201601,0.000468100412069759,-0.00133508309627047,7.30562644024882e-05,0.0006775956323002,-0.000960432667731047,7.97453241619822e-06,-0.000101889864109048,0.000873971233248587,0.000237693416075326,-0.00128219816762057,0.00173341192152542,-0.000101699288211989,-0.0002793403879975,-0.00106130906113794,0.000422412271649636,0.00110922552035158,-0.000415984071711532,0.000271860805181808,-6.35590716816628e-05,0.00123918435894541,0.000435558966339319,-0.000533985858425684,0.00128478780920712,-0.000550834497022323,-0.000846019901913291,0.000205623137377498,0.000456283321305316,-0.000777135174650111,-0.000934198864861434,8.57107326665092e-05,0.00096103687394541,-0.000907587782382212,0.000733894402925281,0.00120780790118602,-0.00137009596898153,0.000236163446867568,-0.000375935468701985,0.00014082432631312,-0.000793790098291264,0.000935713309748774,0.000323988676069802,-0.000350965639067459,-3.78438595273702e-05,-0.00102256334135117,-0.000835155734667285
"V234",0.00376369370532183,0.00275743023481997,0.00181509112923442,0.00397290802181339,0.00244874458602095,-0.00395656036421405,0.000478059030110481,-0.000867049648214848,0.000807888768569853,0.000486259366940391,0.000411249878032224,0.00095060602485064,0.000604082554254691,-0.00114331992689552,0.000506875476517045,-9.81416582725335e-06,0.00190209288657973,-0.00255095787927161,-0.00133579973785711,0.00103850366409331,0.00175709486956493,0.00114880863332363,0.00195271979565826,0.0004340799620463,0.000997721783872785,-0.000556116876441032,-0.000455424999692196,0.000934828681527699,-0.000608046078761977,-6.87048398953961e-05,0.00125728626230215,-0.000659743793594186,-0.0001694005533111,-0.000437874540765757,-0.000274022279873542,0.00196717926838479,0.000382366472168934,0.000807546130452546,-0.000456564736810672,8.32603758935394e-05,0.00083255417382611,0.000383363917973362,0.000712607057345405,-0.000297997730333483,-0.000402361574494274,-0.000621575675397825,0.000258493839000368,-5.38892370929505e-05,0.000695214167471533,0.000765526048813164,-0.000483630408223062,0.000468345126046372,0.000298557077428913,0.000258882707764217,-0.000706063872505846,0.00033645778243764,-0.00113622475613836,3.17636174990311e-05,0.00225895156825999,0.000585783087854629,-0.000508042461150398,-0.000185602239970469,-0.000200522738697508,-0.000327988118801642,2.33252467652058e-05,-0.00075089958454977,3.46997576203432e-06,0.000691280545945215,-0.000423745137110318,-0.000955197868288908,-0.000257400276704633,0.000368817650130912,-0.000155435205581764,-0.000414319988490009,-0.000813058764101075,0.000203093723735863,7.44410210517893e-05,-0.000479614779682833,-0.000478353764715274,0.000172720844713519,3.09404922396764e-05,-0.000186816782501326,-0.00116374405274326,-4.35757657878173e-06,-0.000681434190848158,0.000320159332303949,-0.000473282156778437,0.000108766408631969,-0.000256565915323057,-0.000979759466955435,-0.00109007768936707,-0.000326829263651187,0.000380369344466733,2.98868187729075e-05,-0.000273601957836444,-0.000618259473145674,-0.000439795775249805,0.000851046744823472,-0.00102862092140639,0.00015781594677541
"V235",0.010974431654026,0.000424707152825446,0.00103224948765844,-0.000199980843038499,0.00156037265298975,-0.00186496985900444,0.00373637088414007,-0.000323281300526402,0.000375558955999798,-0.000280973038537229,0.00174224232179639,-0.00053212944126663,0.00315331633094852,0.00282953330924663,0.000728227740716745,-0.000249859481895771,0.00185821306634338,-0.00208548991154648,-0.00108495954654152,-0.000924170858535968,-1.45689874021211e-05,-0.000742635149552254,0.000552726751781554,-5.23961359507522e-05,0.00196254960430909,-0.00036577335433443,0.000589488120813851,-0.00121115662244572,0.00211801960627961,0.00123021737797908,1.58582988960926e-05,0.000253615640368783,-0.00102768279390608,0.00165308557510675,0.000823982436376407,0.00109710605110847,-0.000376342077789775,0.000246306307180183,-0.000516374867171886,0.000473831834221312,5.1279068969206e-07,-0.000251394748482802,-0.000380691647423995,-0.000650335641904035,-0.0005834821642184,0.00109784440242072,-0.00057547006320318,-0.000302633880930268,0.000652359403956409,-4.34251834283064e-05,0.000295109241780361,0.0014805026924956,-0.000459972170574519,0.000401400060272482,0.000264182578071244,0.000107378390819475,-0.000960328494353595,-0.000544504648735417,0.00150215650569265,-0.000313818191253069,-0.000285286380360688,0.000223410839525872,-0.0004879675312468,-0.00154052399689932,2.8873529386747e-05,0.000178228224155464,0.000248449571689678,-0.000100985601474918,-0.000765357808678539,-0.000148555221506016,0.000975163211120007,-0.000306276005042284,0.00105174152520355,-0.000230606596302207,-0.00125266373098228,-0.000373748952676677,-0.000912070903027909,-0.000127750477121365,8.65573876125088e-05,-0.000223902210755116,-0.00081691933985159,-0.000522750787975285,-0.000763336681660464,7.78010166907773e-05,0.00137490069153656,-0.00018265850977231,-0.000489447877904618,0.000521630726457395,-0.000212007874325065,-0.00139388758762725,-8.53764812295532e-05,7.39238318784104e-05,-0.000117868233158152,0.000725316193611345,0.000593567866171449,0.000749912139852924,0.000168652463667818,0.000352994606331964,-0.000216144375942445,-0.000531619969529725
"V236",0.0021895155575329,0.00110597633119898,0.00214338012450085,0.00232267068623125,0.00202707662498304,-0.000938849979089221,0.00151658686604084,-0.000811744146887014,0.00097491824518824,-2.55663240807307e-05,0.000158148359333159,0.000935461197227398,0.0010888271820844,0.000895404270225022,-7.85095868000127e-06,-6.25995770184298e-05,0.00145897273123208,-0.00131785333943996,-0.000893484984830063,0.000424332057272677,0.000940795136689318,0.000254985701888223,0.00108481061258429,0.000294386524847387,0.000811283300067103,-0.000708800926736611,-0.000415137762024474,-0.000113084611581868,-0.00111078271193341,0.000518063257277724,0.00141727198255459,0.0001506287526144,0.000245910304578037,-0.000246474122467809,0.00128336657044493,0.000336080166698522,-0.000447311770025082,0.000253943666305127,-0.00129373055342471,-0.00024007018319879,0.000832921021969195,0.000690090556978843,-0.000358763742200493,-0.000495227346892742,-0.000219285089818694,-0.000665371188085766,8.53932941917342e-05,-0.00109018266855109,0.000292553000553708,-0.000394829232710123,0.000447343762559264,0.00074935306927124,-0.000168101315243168,-0.000165788113733512,-0.000532697848907431,-0.000537374923923682,-0.00126060871441384,-0.000143347469630853,0.00115746624124287,0.000365144617151061,-0.000885146424770623,0.000231547436009054,-0.000100268722965443,-0.000757993422920514,-0.000376595478410601,0.000428733770303812,0.0010830373183623,-0.000316627940354661,0.000394264619585004,-0.000637727086270172,-8.65150215473626e-06,-0.000537911156751734,-0.000447621986404645,-0.000311097592240421,-0.000445111703515249,-0.00022508968056862,2.98628264456704e-05,0.000170289017190188,0.000121920673836319,0.000273641875297167,-0.000390609808464817,7.86418416182955e-05,-0.000734670609835831,-0.000931594375194092,0.00139066611630825,0.000317218341256063,-0.000119203099894283,0.000930451426646089,-0.000782045590176551,-0.000961651927169274,-0.000608330023051816,-1.45674861094367e-05,-0.000525696284672621,-0.00126038766860295,0.000291403915545965,0.000246235600820761,-0.000783658773205328,-0.000360532600209316,-0.000188809592940901,-0.000486223675261547
"V237",0.00463848588384465,0.00995907886136601,8.33075957889493e-05,0.00212043609295364,0.00145054792253317,-0.00324829132927256,0.000237189100103717,-0.00148545211225705,0.00108894334572593,-0.00216108960822863,0.000267277132588981,0.000935851432631802,-0.00161659972526899,-0.000799335303212938,-0.00185252076367266,2.49045627727892e-05,-0.00332888885776364,-0.00395104111959241,0.00102954999235713,0.00125156437563372,0.000516652328262434,0.00294865836150707,0.00164935218713711,0.00148037535649077,-0.000497758837850335,-0.000779010891803939,0.00128015841047041,0.00277003752171727,0.00038659502944285,-2.1240458298894e-05,0.00135762552067612,-0.000650235181287577,0.00192274406230058,-0.000138136978009758,0.000865174890902081,0.0018462188840671,0.00323050420168503,0.00030251880961544,-7.52879500832901e-05,-0.00266292849906697,-0.00269635759921308,0.00130971748972936,-0.00211586547935552,0.00299737269229086,0.000664554667373884,0.000641771176280109,0.00235037231573318,-7.60088243122205e-05,-0.00134462337400602,-0.000830984967995909,-0.000503591268006474,0.00150201751768496,0.000923278466208356,-0.00130044339361237,-0.00214580695286885,0.000215521754993242,0.00181068786306564,1.11647761872823e-06,-0.00108185085450339,0.00102774812243757,-0.00117175696981493,0.00193220147358476,0.00153947650792356,-0.000161257902611253,0.00288493350169509,-0.00171050145771282,0.00173523837891257,-0.00039242968599983,0.00170615983963699,-0.000786679600034576,-0.000449022379499119,0.00108737627414335,-0.000727716566326679,5.10334128598106e-05,0.000844703897189111,-0.00051129675112151,0.000502037226111428,-0.000449803039245466,-0.00235743123040835,-0.000254388696502694,-0.000699403807770707,-0.000877150179125983,0.00166005394104934,-0.000628314514248923,-0.000769891535552668,-0.000187416548097401,-6.70123666795362e-05,0.000630369834619206,-0.00097335584939068,-0.000458186837927893,-0.00199646394501031,0.00135299727147625,0.00102862398892854,-0.000622766874048591,6.10499792321662e-05,0.00026545364641914,0.000257508534446538,0.00183380343509138,0.00184793378409663,0.00152481767585468
"V238",0.00440745692736814,0.00589202473686613,-0.000433712149497191,0.00602347367065341,0.00385502748841316,-0.00592539104720804,-0.00246269706664016,0.000855960160654475,-0.000203245123180626,-0.00209992289054077,0.00392883362480818,-0.00073963137606608,-7.61600845391706e-06,0.000923679008539447,-0.000757818995834008,0.00141593787004779,0.000221721892185943,-0.000210269415602369,0.000223697378255084,-0.00212976116870438,0.00332043549897171,0.000223402731500834,0.00192355575478855,-0.000848852787024559,-0.000644589197089974,-0.00168933058341423,0.00093471758869666,0.00212911137103308,0.00150329278166708,-0.00103208653421523,0.00106246992102059,0.000126331897066715,0.00115042090775877,0.00225098372726871,0.000596061916051799,-0.000110450458042618,9.77321185163444e-05,0.00216282686178506,-0.000300011519163319,0.000508752314983957,8.87212217382248e-06,-0.000305136202714142,-0.000790875234259006,8.76581785623125e-05,0.000952420627886293,0.000261785915334076,0.00194096472476671,-0.000527711796384146,0.000595412123088766,0.00142246625984324,0.00223386294477175,0.000290594977768986,-0.000860142539316396,0.00196096012438065,-8.73841953705829e-05,-0.000918988769113902,0.00140031805368527,0.000618371882236474,-0.000454516721503254,-4.40351178324997e-05,-0.000471816261889766,-0.000410154339405421,2.88553979569146e-05,0.00152936061875914,-0.00129446551714675,-0.00100808972341459,0.00165485543764312,-0.000393413786004032,-0.00159161932060568,-0.00140687974480004,0.000155987738628851,-0.000720209385920284,-0.00130609884665963,-0.00186022011230462,-0.00156450663719336,0.000731212257652174,-0.000219500475121619,-0.000864139339570594,-0.000908577109065371,-0.000378836696947419,-0.000468962391788076,-0.000801121765961466,-0.00205144726268429,-0.000438465368664866,-0.00059356304055943,2.13102746100569e-05,0.000346867236585347,-0.000368420008882572,-0.00082567693393604,-6.98495923664974e-05,-0.000453503507018203,0.0010988443826801,-0.000838148251541542,-0.00114581906497417,0.000585034682192817,-0.000477307012548698,-3.44424067441425e-05,-0.000559593393867733,0.000282302579618315,0.000768152930715784
"V239",0.0164763380209456,0.00979726585665109,-0.000497809565543507,0.00191870483638103,0.00199416334042934,-0.0035072675353471,-0.00205157947668646,-0.000537042215313142,0.00027254539039999,-0.000508959469250718,0.000821116631743694,0.000987193683193641,0.00189472329997208,-0.00152319631939842,0.00165550385412348,-0.00164217481520257,0.00205270581353185,-0.00277785384100654,-0.00172999585143453,0.00110955815665487,0.000292606604113123,-0.00114508640874422,0.00199139898846304,0.000353463678630898,0.00157324079561141,-0.000403949481299983,0.00211986725162426,0.000179877003214429,0.000835714073605009,0.00173674385327783,0.00182447084578924,0.000915962130726091,-0.000649503277871924,0.000587470043855994,0.000487304129851058,0.00120297832996283,-0.00138206310461539,0.00167510584850538,-0.00323293170753215,-1.36114263951365e-05,0.000516481786426296,0.00167210514650838,0.00159467271208737,-0.000234802543486657,-1.94118859906879e-05,-0.00043930603517725,-0.000173479258753429,0.000275973682777745,0.00164955886932014,0.00079860302374088,0.000843905342666887,-0.000220220284640919,-0.000664708467518759,-0.000729038912362909,-9.94562011362618e-05,-0.000370035459451858,-0.000126147528350932,0.000239350762575043,0.00100804838588832,8.62312363032495e-05,0.000251820831652227,1.53693470219035e-05,-0.000252293220626846,-0.000125698271328437,0.00074795275997546,0.000450999792927052,2.14078178606018e-05,0.000578118741251842,-0.000706141438306837,-0.000473085598739514,0.00153194087415478,-0.000657576328043464,-0.000362041703696079,-0.000841809026946305,-0.000538602392551877,-0.00111810958652219,-0.000825902798888694,-0.000772958820049819,0.000823283116833463,-0.000156057529800895,-0.000712053542768952,0.000408281490031168,-0.000610882916855844,-0.000273418385723962,0.000597215289287672,0.000842048284587337,-0.000644521014333193,0.00038392556064007,-0.00232344884900469,-0.00146067741800289,0.00179546824740164,0.00138648527606364,0.00030464687220128,-2.06728278333065e-05,0.000700702182891401,7.15841719073806e-05,-0.000633919003918046,0.000465155103582777,-0.000237828537556864,-0.000965120442734396
"V240",0.00458733635119475,0.0118175217313104,0.000588827705316863,0.0024742854310032,0.00154281079568152,-0.00400916357973089,0.000120815805563457,0.000297080337556266,0.00349300134672671,0.000811124986883215,-0.00167082047149021,0.00151870292506375,0.00215790522526835,0.000722142101534156,-0.000106951070394231,0.000667437477751894,0.00190598251366827,-0.00180163514876368,-0.00270990473261002,0.000156349211819202,-2.03078911500694e-05,0.000997056476902469,0.002426867315881,0.000320282778201078,0.00288217592717621,-0.000649058480972997,0.00117404526429867,-0.000764049024969217,-0.00115137428470414,-4.09707105809081e-06,0.000999775382296297,-0.000555830960434663,0.00012020688653238,-0.000743839812848615,0.00120339205453624,0.0011470895334748,0.000991667044273863,0.000456268932100291,-0.000133705924610648,-0.0011020261615673,0.00091030682860709,0.00220049193947605,0.000679310335163759,6.08491842156317e-05,0.00108588641464098,-0.00105227720251684,0.00128512731062267,0.000979911132538065,-0.00161155505292512,0.000405400075346991,-0.000960431258655023,-7.14933559143766e-05,-0.000485344295171277,0.00176605234247148,-0.000525800289186137,0.000153107252627779,-0.000216298830659361,0.000994079939685224,0.000416492908200588,-0.00111168908320871,0.000677311773239313,0.000374466484081058,0.000910677351972059,-0.000424740074830748,-0.000166116935148711,0.000264480649167221,-0.000138903168829207,0.000967151606591878,-0.000199729915578694,0.000420302216643898,-0.0006019304746709,-0.000821661538567135,-0.000104719117431202,-5.83148040532396e-05,-0.000505221701293457,-0.00113780962383278,-0.000494770914383955,-0.000389146129225195,0.000476383765176308,-0.000194175774441085,-0.000245298964540845,0.00149583746116482,0.000405683228443831,6.42952925770513e-05,-0.000560090522444442,-0.000100328625752106,-4.78219100556215e-05,-6.63309028271109e-05,-0.000267986346430554,-0.00209657045320356,0.000351144443229121,-0.000217186978125288,0.000547186021419901,-0.000558698351203728,0.00115942900061503,-0.000494830185179783,-0.000914111525731836,-0.00106676957056522,2.08059926889925e-06,0.001684770855088
"V241",0.0159736620651632,0.00680659467902515,-0.00182218197462572,-0.00174568909883407,-0.00118520693720946,-0.00860119614091483,-0.000382478664120137,-0.000831199013681329,0.00055598649723277,-0.000708480696177451,-0.00284931343372611,0.00163513870145702,0.00163805776533297,-0.00632255449302549,0.00254427022241956,0.000566346998402662,0.00413123159606211,-0.000830389638879448,-0.000422145931020118,-0.0031290617968886,-0.000707698567578789,-0.00175532582121227,-0.00175264223354361,-0.000637921467474357,0.00042721110740655,-0.0012157477428253,0.0020923909604121,0.000151339052658561,-0.000762141584702273,0.00187191405731655,-0.000625855335727347,0.00159898958406408,0.0011818066884292,0.00234523082963246,0.00158234785621883,-0.000355383961358677,0.00154647673234306,0.00323563662572965,0.000939530320127204,-0.00018756568290996,0.000123617127036694,0.000887023594054048,0.00162269973259371,-0.000450147474363618,-0.00138223663653442,-0.000738474371437976,0.00033193443383849,0.00141548161234114,-0.00199057269154404,-0.00100341348029701,1.80153931201351e-05,0.00200005591365385,-0.00105345778231649,6.64686548827493e-05,-0.00171710782846605,0.000569713021979504,0.0011215925430988,-0.000588435658564736,0.00223630099993231,-0.00297397034546814,-0.000231394032380668,-0.00224073060546709,0.000670250239020678,0.00228310709218655,0.000968254875243517,-0.00118525202117854,0.00167984816175417,-0.00076491186198459,0.00146918591201758,0.00101176163186084,-0.000461675278555187,-0.000775497133309568,0.00182562420178102,-0.000833007236350999,0.000419583528148579,0.000915629253600401,-0.00204369018169715,0.000949435337985202,0.000188470831820813,-1.98486885367539e-05,-0.000321175364898984,0.00126144492019193,-0.000835465595219174,2.0156875216085e-05,-0.00164571219493005,0.00130874093595261,4.9176882579394e-05,-0.000200902194958676,-0.000967841074256383,0.00187855698943403,0.000525466546829784,0.00294007590183431,0.000283253767712592,-0.000585844440073234,-0.00107024385124466,-0.000894254529345345,0.00184260384402628,-0.00166624233823813,0.00115373120280436,-0.00188584604470455
"V242",0.00301541105686891,0.00881372665430549,-0.00363693541123463,0.00149880839681281,0.000500384369410489,-0.00770375813483025,-0.00095355098585646,0.00091960067632766,0.000775009651251556,-0.00109717257881971,0.000164781710681892,0.00344245728422947,-0.00171853932853563,0.00343714591341463,-0.001057569721976,-0.00115702667557418,-0.00125874109406421,-0.00350888459355421,-0.00461042854789824,-0.000823352047868916,0.00369998350688556,0.0016055603082457,0.00411737487587826,-0.00199364633328246,0.00386246588372298,0.00269793706293439,-0.00102535648769293,-0.00277172729100526,-0.00495898521900222,0.00240867612180724,0.00109730258276912,0.00109432686914331,-0.00112082140863322,-0.000353897513545578,-0.0039510537444736,-0.000578563712211263,0.00258798332648709,-8.31533060537176e-06,-0.000828455594660463,0.000564517221525387,4.85914335675193e-05,-0.00203632347942884,-0.000720808344043282,-0.00149807192677092,-0.000821714438124838,-0.00453309832093957,0.00120596597005674,0.000522476541107627,-0.000242715853609914,-0.000620877793124313,-0.000627102524952291,0.00443079173436892,-0.00123062608768379,0.00458666397834518,-0.00267573079753028,-0.00021191501173003,0.00375311972841557,-0.00031694462296938,0.00182513645358968,-0.000508067536474868,0.00119714110383498,-0.00119021698482662,-0.00105311273031957,0.00260584921308649,0.000906806266571824,-0.000135019187335175,0.000781394565327421,-0.00354763026118802,-0.00218491013999085,0.00271392074989019,-0.00119939345877561,0.00144155433563699,-0.00157609548003895,0.00219133605365954,-5.75072162138965e-05,-0.00261306334021782,0.0043676715479633,-0.00240042005856919,0.0018424082637191,0.0043301025104401,-0.00452978541632021,-0.0012058072268899,0.00276740921772496,0.00503359457038051,-0.00633065556172929,-0.00442303111655675,0.00089445161972282,-0.007052845207095,-8.68736499825884e-05,0.000190178594493828,0.000453897288423497,-0.00271500498475541,0.00172307439327189,-0.000298922858318774,0.00543866275397431,-0.00232411047471981,-0.00258738651965943,0.00247687722507563,-0.00394820449779988,-0.00504783885537487
"V243",0.00323479480763727,0.00185483524080616,0.0011080089903343,0.00214267030930149,0.0025552852741435,-0.00118150162729563,0.0018415558703993,-0.000314671652996871,-0.00282007994555529,0.000267249277137175,0.00291385741075622,-0.000341100519826411,0.00104602926899105,0.000138171180446164,-0.000193118586462489,0.000927356503806197,0.00172756913253392,-0.0010705451823908,-0.00102471305597446,-0.00152969962414841,2.65796553579428e-05,0.00108936961095493,0.00222656993929795,0.000640047236256305,0.00320479784363366,-0.00106161069321466,0.000922986301210669,-0.000496244722780751,-0.000484360355510677,0.000970749946982337,-0.00126230841445961,-0.000191988145171523,0.000104498153809556,0.00044341683705663,-0.000586473556328107,0.00181036252586368,-0.000276647146082972,0.0016586173267863,-0.00292034332777019,-0.000852835101980348,-0.000265297579506922,0.00110053736722457,-0.00173481801093713,0.000150544458069629,-0.00177342665842519,0.000504916335904983,0.000410226322519056,0.000817623617400308,0.00296139281478099,0.000899020341043595,0.00210378345963062,0.000227798697374492,0.000873145326794656,-0.000275320234790389,0.0005124330680948,-0.000748456980598623,0.00220885003619342,0.000692185900743906,-0.00111655852477273,-0.000707620055843478,-0.00165103204951929,0.000125357728074073,0.00238307176437325,0.00150861546706416,0.00161675592253038,0.000370082886857444,0.00111048825965318,-0.000422417122331843,-0.00126282600807221,0.000759528187272478,0.00144488772526974,-0.000448818076329136,0.00056010258626431,0.000604620181274009,-0.00136270143166795,9.02787673960787e-05,-7.03147014179758e-05,0.00167318008899826,0.00107400930789062,0.000893418407744769,0.000436173451885574,-0.000497099983253247,-0.0014604470060114,-0.00169765004969915,0.000202308197324033,-0.00127171667405693,-0.000284530335208926,-0.00134666320356835,-0.00217238327107271,-0.00348509730649025,-0.00291833596719376,-0.00111851288583751,0.000466115980309021,0.000932996343402527,-0.00189847821396552,0.00189177552432111,0.00173904683025708,-0.000555000368770677,0.000475227194898493,0.00172065673562711
"V244",0.0644475437216959,-0.0135449592532498,-0.00359942256489685,-0.0139018141582103,-0.00738373839152562,0.00395131152618247,-0.00464463663026832,0.00206178296386716,0.00264279044592943,-0.0012987014166216,0.00155790566303595,0.00225505973774225,0.00317935850225649,-0.00557258883451512,0.00187219721085904,6.5573644831874e-05,0.00579124073625244,-0.00153227001766903,-0.00148620739041016,0.0026357132726158,0.00397052158247163,-0.00129870180038354,0.003173431970452,-0.00504767808436212,0.00551071381731507,-0.00170584644697295,-0.00030744800368884,0.00116413211559203,-0.00245175502599414,0.000578203572374931,0.0014981553003759,-0.000539629338369612,0.000140405049070651,0.00120294377923298,0.00141802279567082,-0.000529496534609315,9.55823882036855e-05,0.00153628140975194,-0.000929127490828826,-0.000867601724482246,-0.000209179919716882,0.00121427398013926,0.000560374342458707,0.000410334408685936,0.000686676568785788,-0.000771963669994715,0.00136777598186126,0.00205201477686922,-0.00187964294870758,0.000345362004654505,0.00111835070970532,-9.70661741538609e-05,-0.000102382725725397,0.000935137181278095,-0.00091226402226234,0.000310827691793881,0.00059664846736522,-0.000974251392430904,0.00024848411372202,-5.70985541866322e-05,-0.000920877850029282,-0.000895472970516676,-0.000148145126619961,-0.00113486790329984,-0.000442828050176494,0.000394647093968897,0.000486601490514771,0.00148041976028067,-8.19215675797552e-05,-0.000669952244857213,-0.000184349571009991,-0.000806539404144812,-0.000235322419606165,-7.50512745819269e-05,-0.00157004650736255,-7.51771674464899e-05,0.000507073205723174,0.000195566201529561,0.00104918526348708,0.000803922091483484,-8.64474131332226e-05,0.000180363371522964,-0.00237326844157363,-0.000467740940291937,-2.39976570179244e-05,-0.000500881661163729,0.000336886122350119,-0.000839328947200874,-0.000341727750783686,-0.00211559850811548,-0.0015583785245924,-0.00050346568887808,-0.000729554805141765,0.000163587505398928,0.000249960233541328,0.000612729363357334,3.55789914506219e-05,-0.000231707320822436,0.00121021368956143,0.00037656499125369
"V245",0.0359934133583134,-0.00193265476729669,-0.00379766138675476,-0.00531141678448587,-0.00281936292163082,-0.00170276678413221,-0.00246005374305421,0.00152611509206807,0.000220028189563386,-0.000893195661997398,0.00226732469385536,-0.000365733940735819,0.00345690020237245,0.00157049501538942,-0.000575531569206098,0.000320026353329686,0.000488387631949046,-0.00477939915125487,-0.00329823990761573,-0.000544836430087194,-0.00225755788074605,0.0028634884969337,0.00185803789903985,0.00121734572331918,0.000260080004990472,-0.00043539134075819,-0.00224140273957785,-0.0018553336234972,-0.000383921927654823,0.00119329424030217,-0.00285069221362364,0.00188358712839372,0.000698474663225408,0.00114450878601208,0.000669057167807482,0.000476663093259599,-0.000642629381713041,-0.00200958753150624,-0.000989318991416364,-0.00206972992384971,-0.000563721125996175,-0.000503966353750531,0.000639160092793753,-0.00112760240259769,0.000113573032230048,0.000188915746892372,-0.000557545005207575,0.000810104774827345,-0.000674848956200743,0.000143077149686215,0.00048921218007129,0.000819071040541857,-0.00104502516871752,0.00171428847722625,0.00158689797338148,0.000393156426989926,-0.000932474412337473,0.00194569887344129,0.00151174904827931,0.00137656370493331,0.000692515257316551,6.00858778012339e-05,-0.00135815564424137,0.00020624202968488,0.000559877693639443,-0.000544848595437971,-0.000809157871560022,5.22671756832884e-05,-0.000344057554359873,-0.000434629161639436,0.000796971103627855,0.00168407005625659,0.000292998343143862,0.00109835539393921,-0.00136468033624407,-0.000920110976440333,0.00071997853220753,-0.00112925104821005,0.00128056561839673,0.000161447868722174,0.000470781802102366,0.000371120482272304,-0.000167491424881555,0.00065927596246636,0.000108232848628159,-0.00146405838774054,-0.000953033556072861,0.00131359704932166,0.000475188241971013,0.00016327509360929,0.00118760067912644,0.0012045218404234,-0.000210980918778567,0.00190939035827923,-0.000168423653055621,-0.000492586724155832,0.00226054008344037,-0.0013551781523354,0.00111844722398707,-0.00116728291883705
"V246",0.00931659880907803,0.00581320866844942,0.000632965899186991,0.00546499604776011,0.00580219502876973,-0.00334851757085987,-0.00346348893399431,-0.00120455120406122,0.000875466846784546,-0.00180998145712746,0.00225932687265742,-0.000732929533722882,0.00329561890845831,0.00235709216503104,-0.00157477160126377,0.0009683094011084,0.00103192657911098,-0.00239313377267547,-0.00235844405125728,6.23215514592592e-07,0.000517234100369808,0.00125281037997568,0.00135102124534814,0.00196379914407941,0.000180239310092889,-0.00171473491347158,-0.0011721653509757,0.00127169437041359,0.00211284181753727,-0.000179658173450914,0.00187911539460561,-0.00164819248410913,-0.000111516274703771,0.000919306660802563,-0.000538141288029184,-0.00018353143519222,0.0026327656197106,1.89106036116749e-05,0.000797545862769419,-2.83061570012055e-05,-0.00042098708418946,0.000347614938186969,0.00145394719783341,0.00176985766494432,-0.00155952539838427,-0.00257154440165884,0.000938664212056448,-0.00072507647945577,0.001592004554232,0.00140638002813957,-0.000105920179967788,0.000705292979554762,-0.00307685982185649,0.000922628493222543,-0.00348367571039968,-0.00102941664312582,-0.00059617169864246,0.000854263485636449,0.00386869101497849,-0.00279780775175497,0.000357989602313241,-0.00174673918570255,0.00262293918382052,-0.000319536251315974,-0.00149581240445514,0.000426020205889456,0.000549396090120774,0.00275580026684184,-0.00287902952362421,0.00156860626221753,-0.00180142866674631,0.000441496036447432,-0.00119730438918847,0.000783904673805833,-0.000937728551967069,0.000559355389069146,-0.00192771385187244,0.00107491143274253,-0.00128586510502565,-0.000197442231768194,0.000984902727009276,0.000887707608771177,0.00159564774205121,0.0015724951373607,-0.00222876433768485,0.000879825256885563,-0.00274895690959101,0.00426964642170406,-0.00199931383507544,0.00158058528137116,-0.000560387436988002,0.00131177358546175,-0.000864352109316506,8.44482329310139e-05,-0.000861758881601822,-0.00118956011365692,0.0041024943290273,0.00128743591160175,-0.00204719387047012,-0.000628422020178424
